journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00271,J028,UNI14,C028,CR007,,SD0058,source_document,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0058.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html,copied,"Corso di laurea magistrale in Comunicazione pubblicitaria, storytelling e cultura d'immagine (ComPSI)"
JA00272,J028,UNI14,C028,CR007,,SD0058,source_header,course_page,artifacts/runs/CR007_2026-04-03_tranche05_uni12_uni14/SD0058.headers.txt,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.headers.txt,copied,Header sidecar for SD0058
JA00273,J028,UNI14,C028,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00274,J028,UNI14,C028,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0105.html,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/pilot_reference/SD0105.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00375,J028,UNI14,C028,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00376,J028,UNI14,C028,CR000,,SD0105,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00377,J028,UNI14,C028,CR000,,SD0105,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00275,J029,UNI15,C029,CR010,,SD0061,source_document,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0061.html,artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0061.html,copied,Università degli Studi di Urbino Carlo Bo
JA00276,J029,UNI15,C029,CR010,,SD0061,source_header,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0061.headers.txt,artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0061.headers.txt,copied,Header sidecar for SD0061
JA00277,J029,UNI15,C029,CR010,,SD0063,source_document,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0063.html,artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0063.html,copied,"INFORMAZIONE, MEDIA, PUBBLICITÀ - A.A. 2025/2026 - LAUREA"
JA00278,J029,UNI15,C029,CR010,,SD0063,source_header,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0063.headers.txt,artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0063.headers.txt,copied,Header sidecar for SD0063
JA00279,J029,UNI15,C029,CR011,,SD0073,source_document,programmes_hub,artifacts/runs/CR011_2026-04-03_uniurb_hub_normalization/SD0073.html,artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0073.html,copied,Corsi di laurea - Università di Urbino
JA00280,J029,UNI15,C029,CR011,,SD0073,source_header,programmes_hub,artifacts/runs/CR011_2026-04-03_uniurb_hub_normalization/SD0073.headers.txt,artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0073.headers.txt,copied,Header sidecar for SD0073
JA00281,J030,UNI15,C030,CR010,,SD0061,source_document,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0061.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0061.html,copied,Università degli Studi di Urbino Carlo Bo
JA00282,J030,UNI15,C030,CR010,,SD0061,source_header,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0061.headers.txt,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0061.headers.txt,copied,Header sidecar for SD0061
JA00283,J030,UNI15,C030,CR010,,SD0064,source_document,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0064.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0064.html,copied,COMUNICAZIONE DIGITALE PER LA CULTURA - A.A. 2025/2026 - LAUREA MAGISTRALE
JA00284,J030,UNI15,C030,CR010,,SD0064,source_header,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0064.headers.txt,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0064.headers.txt,copied,Header sidecar for SD0064
JA00285,J030,UNI15,C030,CR011,,SD0073,source_document,programmes_hub,artifacts/runs/CR011_2026-04-03_uniurb_hub_normalization/SD0073.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0073.html,copied,Corsi di laurea - Università di Urbino
JA00286,J030,UNI15,C030,CR011,,SD0073,source_header,programmes_hub,artifacts/runs/CR011_2026-04-03_uniurb_hub_normalization/SD0073.headers.txt,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0073.headers.txt,copied,Header sidecar for SD0073
JA00287,J030,UNI15,C030,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00288,J030,UNI15,C030,,,,pilot_reference,raw_html,artifacts/runs/CR000_2026-04-02_lm92_pilot_seed_capture/SD0106.html,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/pilot_reference/SD0106.html,available,Historical pilot raw HTML restored locally and hash-verified against the canonical pilot SHA-256.
JA00408,J030,UNI15,C030,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00409,J030,UNI15,C030,CR000,,SD0106,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00410,J030,UNI15,C030,CR000,,SD0106,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00289,J031,UNI16,C031,CR010,,SD0065,source_document,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0065.html,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0065.html,copied,International Telematic University UNINETTUNO: Online Degree
JA00290,J031,UNI16,C031,CR010,,SD0065,source_header,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0065.headers.txt,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0065.headers.txt,copied,Header sidecar for SD0065
JA00291,J031,UNI16,C031,CR010,,SD0066,source_document,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0066.html,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0066.html,copied,Laurea in Scienze della Comunicazione On Line: la Facoltà Telematica
JA00292,J031,UNI16,C031,CR010,,SD0066,source_header,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0066.headers.txt,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0066.headers.txt,copied,Header sidecar for SD0066
JA00293,J031,UNI16,C031,CR010,,SD0067,source_document,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0067.html,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html,copied,Indirizzo: Comunicazione digitale d'impresa
JA00294,J031,UNI16,C031,CR010,,SD0067,source_header,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0067.headers.txt,artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.headers.txt,copied,Header sidecar for SD0067
JA00295,J032,UNI16,C032,CR010,,SD0065,source_document,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0065.html,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0065.html,copied,International Telematic University UNINETTUNO: Online Degree
JA00296,J032,UNI16,C032,CR010,,SD0065,source_header,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0065.headers.txt,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0065.headers.txt,copied,Header sidecar for SD0065
JA00297,J032,UNI16,C032,CR010,,SD0066,source_document,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0066.html,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0066.html,copied,Laurea in Scienze della Comunicazione On Line: la Facoltà Telematica
JA00298,J032,UNI16,C032,CR010,,SD0066,source_header,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0066.headers.txt,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0066.headers.txt,copied,Header sidecar for SD0066
JA00299,J032,UNI16,C032,CR010,,SD0068,source_document,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0068.html,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html,copied,"Culture, linguaggi e strategie per la comunicazione nell'era digitale"
JA00300,J032,UNI16,C032,CR010,,SD0068,source_header,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0068.headers.txt,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.headers.txt,copied,Header sidecar for SD0068
JA00301,J032,UNI16,C032,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00302,J032,UNI16,C032,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0107.aspx,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/pilot_reference/SD0107.aspx,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00363,J032,UNI16,C032,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00364,J032,UNI16,C032,CR000,,SD0107,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00365,J032,UNI16,C032,CR000,,SD0107,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00303,J033,UNI17,C033,CR010,,SD0069,source_document,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0069.html,artifacts/journeys/J033_C033_comunicazione-e-dams/source/SD0069.html,copied,Portale istituzionale - Università della Calabria
JA00304,J033,UNI17,C033,CR010,,SD0069,source_header,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0069.headers.txt,artifacts/journeys/J033_C033_comunicazione-e-dams/source/SD0069.headers.txt,copied,Header sidecar for SD0069
JA00305,J033,UNI17,C033,CR010,,SD0070,source_document,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0070.html,artifacts/journeys/J033_C033_comunicazione-e-dams/source/SD0070.html,copied,Offerta Formativa - Università della Calabria
JA00306,J033,UNI17,C033,CR010,,SD0070,source_header,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0070.headers.txt,artifacts/journeys/J033_C033_comunicazione-e-dams/source/SD0070.headers.txt,copied,Header sidecar for SD0070
JA00307,J033,UNI17,C033,CR010,,SD0071,source_document,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0071.html,artifacts/journeys/J033_C033_comunicazione-e-dams/source/SD0071.html,copied,Il Corso - COMUNICAZIONE E DAMS - Corsi di Laurea
JA00308,J033,UNI17,C033,CR010,,SD0071,source_header,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0071.headers.txt,artifacts/journeys/J033_C033_comunicazione-e-dams/source/SD0071.headers.txt,copied,Header sidecar for SD0071
JA00309,J034,UNI17,C034,CR010,,SD0069,source_document,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0069.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/source/SD0069.html,copied,Portale istituzionale - Università della Calabria
JA00310,J034,UNI17,C034,CR010,,SD0069,source_header,university_homepage,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0069.headers.txt,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/source/SD0069.headers.txt,copied,Header sidecar for SD0069
JA00311,J034,UNI17,C034,CR010,,SD0070,source_document,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0070.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/source/SD0070.html,copied,Offerta Formativa - Università della Calabria
JA00312,J034,UNI17,C034,CR010,,SD0070,source_header,programmes_hub,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0070.headers.txt,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/source/SD0070.headers.txt,copied,Header sidecar for SD0070
JA00313,J034,UNI17,C034,CR010,,SD0072,source_document,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0072.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/source/SD0072.html,copied,LINGUAGGI DELLA COMUNICAZIONE E DELLO SPETTACOLO - Corsi di Laurea
JA00314,J034,UNI17,C034,CR010,,SD0072,source_header,course_page,artifacts/runs/CR010_2026-04-03_tranche06_uni15_uni17/SD0072.headers.txt,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/source/SD0072.headers.txt,copied,Header sidecar for SD0072
JA00315,J034,UNI17,C034,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00316,J034,UNI17,C034,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0108.html,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/pilot_reference/SD0108.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00417,J034,UNI17,C034,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00418,J034,UNI17,C034,CR000,,SD0108,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00419,J034,UNI17,C034,CR000,,SD0108,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J034_C034_linguaggi-della-comunicazione-e-dello-spettacolo/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00317,J035,UNI18,C035,CR012,,SD0074,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0074.html,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/source/SD0074.html,copied,Home - Unina
JA00318,J035,UNI18,C035,CR012,,SD0074,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0074.headers.txt,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/source/SD0074.headers.txt,copied,Header sidecar for SD0074
JA00319,J035,UNI18,C035,CR012,,SD0076,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0076.html,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/source/SD0076.html,copied,Corsi di Studio | Unina.it
JA00320,J035,UNI18,C035,CR012,,SD0076,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0076.headers.txt,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/source/SD0076.headers.txt,copied,Header sidecar for SD0076
JA00321,J035,UNI18,C035,CR013,,SD0087,source_document,programmes_hub,artifacts/runs/CR013_2026-04-07_unina_hub_normalization/SD0087.html,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/source/SD0087.html,copied,Offerta formativa - Unina
JA00322,J035,UNI18,C035,CR013,,SD0087,source_header,programmes_hub,artifacts/runs/CR013_2026-04-07_unina_hub_normalization/SD0087.headers.txt,artifacts/journeys/J035_C035_culture-digitali-e-della-comunicazione/source/SD0087.headers.txt,copied,Header sidecar for SD0087
JA00323,J036,UNI18,C036,CR012,,SD0074,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0074.html,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/source/SD0074.html,copied,Home - Unina
JA00324,J036,UNI18,C036,CR012,,SD0074,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0074.headers.txt,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/source/SD0074.headers.txt,copied,Header sidecar for SD0074
JA00325,J036,UNI18,C036,CR012,,SD0077,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0077.html,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/source/SD0077.html,copied,Corsi di Studio | Unina.it
JA00326,J036,UNI18,C036,CR012,,SD0077,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0077.headers.txt,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/source/SD0077.headers.txt,copied,Header sidecar for SD0077
JA00327,J036,UNI18,C036,CR013,,SD0087,source_document,programmes_hub,artifacts/runs/CR013_2026-04-07_unina_hub_normalization/SD0087.html,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/source/SD0087.html,copied,Offerta formativa - Unina
JA00328,J036,UNI18,C036,CR013,,SD0087,source_header,programmes_hub,artifacts/runs/CR013_2026-04-07_unina_hub_normalization/SD0087.headers.txt,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/source/SD0087.headers.txt,copied,Header sidecar for SD0087
JA00329,J036,UNI18,C036,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00330,J036,UNI18,C036,,,,pilot_reference,raw_html,artifacts/runs/CR000_2026-04-02_lm92_pilot_seed_capture/SD0109.html,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/pilot_reference/SD0109.html,available,Historical pilot raw HTML restored locally and hash-verified against the canonical pilot SHA-256.
JA00411,J036,UNI18,C036,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00412,J036,UNI18,C036,CR000,,SD0109,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00413,J036,UNI18,C036,CR000,,SD0109,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J036_C036_digital-society-social-innovation-and-global-citizenship/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00331,J037,UNI19,C037,CR012,,SD0078,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0078.html,artifacts/journeys/J037_C037_scienze-della-comunicazione/source/SD0078.html,copied,Università degli studi di Bergamo | UniBg
JA00332,J037,UNI19,C037,CR012,,SD0078,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0078.headers.txt,artifacts/journeys/J037_C037_scienze-della-comunicazione/source/SD0078.headers.txt,copied,Header sidecar for SD0078
JA00333,J037,UNI19,C037,CR012,,SD0079,source_document,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0079.html,artifacts/journeys/J037_C037_scienze-della-comunicazione/source/SD0079.html,copied,I corsi | Università degli studi di Bergamo
JA00334,J037,UNI19,C037,CR012,,SD0079,source_header,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0079.headers.txt,artifacts/journeys/J037_C037_scienze-della-comunicazione/source/SD0079.headers.txt,copied,Header sidecar for SD0079
JA00335,J037,UNI19,C037,CR012,,SD0080,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0080.html,artifacts/journeys/J037_C037_scienze-della-comunicazione/source/SD0080.html,copied,[92-R] SCIENZE DELLA COMUNICAZIONE | Università degli studi di Bergamo
JA00336,J037,UNI19,C037,CR012,,SD0080,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0080.headers.txt,artifacts/journeys/J037_C037_scienze-della-comunicazione/source/SD0080.headers.txt,copied,Header sidecar for SD0080
JA00337,J038,UNI19,C038,CR012,,SD0078,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0078.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0078.html,copied,Università degli studi di Bergamo | UniBg
JA00338,J038,UNI19,C038,CR012,,SD0078,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0078.headers.txt,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0078.headers.txt,copied,Header sidecar for SD0078
JA00339,J038,UNI19,C038,CR012,,SD0079,source_document,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0079.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0079.html,copied,I corsi | Università degli studi di Bergamo
JA00340,J038,UNI19,C038,CR012,,SD0079,source_header,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0079.headers.txt,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0079.headers.txt,copied,Header sidecar for SD0079
JA00341,J038,UNI19,C038,CR012,,SD0081,source_document,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0081.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.html,copied,Valorizzazione del Patrimonio Culturale Materiale e Immateriale | UniBG
JA00342,J038,UNI19,C038,CR012,,SD0081,source_header,course_page,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0081.headers.txt,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/source/SD0081.headers.txt,copied,Header sidecar for SD0081
JA00343,J038,UNI19,C038,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00344,J038,UNI19,C038,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0110.html,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/pilot_reference/SD0110.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00405,J038,UNI19,C038,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00406,J038,UNI19,C038,CR000,,SD0110,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00407,J038,UNI19,C038,CR000,,SD0110,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J038_C038_valorizzazione-del-patrimonio-culturale-materiale-e-immateriale/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00345,J039,UNI20,C039,CR012,,SD0082,source_document,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0082.html,artifacts/journeys/J039_C039_beni-culturali/source/SD0082.html,copied,UniTrento
JA00346,J039,UNI20,C039,CR012,,SD0082,source_header,university_homepage,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0082.headers.txt,artifacts/journeys/J039_C039_beni-culturali/source/SD0082.headers.txt,copied,Header sidecar for SD0082
JA00347,J039,UNI20,C039,CR012,,SD0083,source_document,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0083.html,artifacts/journeys/J039_C039_beni-culturali/source/SD0083.html,copied,Corsi | UniTrento
JA00348,J039,UNI20,C039,CR012,,SD0083,source_header,programmes_hub,artifacts/runs/CR012_2026-04-07_tranche07_uni18_uni20/SD0083.headers.txt,artifacts/journeys/J039_C039_beni-culturali/source/SD0083.headers.txt,copied,Header sidecar for SD0083
