"course_id","university_id","source_document_id","indicator_id","indicator_label","priority","trigger_reason","auto_observed","auto_location_type","auto_local_findability","auto_confidence","auto_evidence_text","auto_evidence_url","auto_evidence_selector","auto_evidence_document_type","auto_notes","evidence_artifact_path","rendered_screenshot_path","target_url","reviewer_decision","reviewer_observed","reviewer_location_type","reviewer_local_findability","reviewer_confidence","reviewer_evidence_text","reviewer_evidence_url","reviewer_notes","reviewer_id","reviewed_at"
"C026","UNI13","SD0054","location","Campus / city / location","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Danza Bharathanatyam e resistenza Tamil | Seminario e performance 23-mag-2025 Palermo | 26 maggio 2025 Campus Unipa, Teatro Gregotti ore 11.00-13.00","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","p@div","html","","artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html","","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","corrected","present","inline_html","direct","high","Sede: PALERMO","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","auto picked event text ""Danza Bharathanatyam"" (false positive from <p> in news section). Real: <p>Sede: PALERMO<br>Anni attivi: II<br>Classe: LM-92</p> in course info.","gaia","2026-05-07T13:49:47+02:00"
"C026","UNI13","SD0054","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Laboratori e personalizzazione del piano di studi","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","h2","html","","artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html","","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C026","UNI13","SD0054","admission_requirements","Access requirements / admission requirements","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","requisiti curriculari","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","body","html","keyword found in page text without structural anchor","artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html","","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","corrected","present","linked_official_page","one_click","medium","requisiti curriculari","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","auto ev=""requisiti curriculari"" classified ambiguous. Real: inline text ""I requisiti sono precisati nella pagina raggiungibile dal link Informazioni sull'accesso"" — reference to linked page.","gaia","2026-05-07T14:01:14+02:00"
"C026","UNI13","SD0054","admission_procedure","Admission or enrolment procedure","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html","","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C026","UNI13","SD0054","deadlines","Application / enrolment deadlines","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","scadenza","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","body","html","keyword found in page text without structural anchor","artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html","","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","corrected","present","inline_html","direct","high","Scadenza termine presentazione candidature","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","Same structure as C025/deadlines: ""29-ott-2025 Scadenza termine presentazione candidature ore 12:00..."" — explicit deadline with date.","gaia","2026-05-07T14:01:14+02:00"
"C026","UNI13","SD0054","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Coordinatore","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","h3","html","","artifacts/journeys/J026_C026_comunicazione-del-patrimonio-culturale/source/SD0054.html","","https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C027","UNI14","SD0057","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corso di laurea in Comunicazione internazionale e pubblicitaria (ComIP)","https://www.unistrapg.it/comip","title|h1","html","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C027","UNI14","SD0057","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corso di laurea in Comunicazione internazionale e pubblicitaria (ComIP)","https://www.unistrapg.it/comip","h1","html","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C027","UNI14","SD0057","academic_year","Academic year or edition","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","a.a. 2025","https://www.unistrapg.it/comip","body","html","keyword found in page text without structural anchor","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","corrected","present","inline_html","direct","medium","a.a. 2025-2026","https://www.unistrapg.it/comip","auto classified ambiguous. Real: piano di studi table row ""non attivo nell'a.a. 2025-2026"" — a.a. referenced in course plan table, implicit for current year.","gaia","2026-05-07T14:01:14+02:00"
"C027","UNI14","SD0057","language","Teaching language","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C027","UNI14","SD0057","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C027","UNI14","SD0057","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Offerta formativa","https://www.unistrapg.it/comip","h2","html","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C027","UNI14","SD0057","admission_requirements","Access requirements / admission requirements","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","b2","https://www.unistrapg.it/comip","body","html","keyword found in page text without structural anchor","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","corrected","present","inline_html","direct","medium","B2/QCER — conoscenza della lingua italiana","https://www.unistrapg.it/comip","auto ev=""b2"" classified ambiguous. Real: ""una conoscenza della lingua italiana a livello B2/QCER"" — admission language requirement. Partial (may be full requirements for this foreign-language university).","gaia","2026-05-07T14:01:14+02:00"
"C027","UNI14","SD0057","admission_procedure","Admission or enrolment procedure","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Come iscriversi a un corso di laurea","https://www.unistrapg.it/comip","h3","html","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C027","UNI14","SD0057","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C027","UNI14","SD0057","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Chiusura Servizio Orientamento","https://www.unistrapg.it/comip","h3","html","","artifacts/journeys/J027_C027_comunicazione-internazionale-e-pubblicitaria/source/SD0057.html","","https://www.unistrapg.it/comip","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C028","UNI14","SD0058","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corso di laurea magistrale in Comunicazione pubblicitaria, storytelling e cultura d'immagine (ComPSI)","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","title|h1","html","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C028","UNI14","SD0058","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corso di laurea magistrale in  Comunicazione pubblicitaria, storytelling e cultura d'immagine (ComPSI)","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","h1","html","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C028","UNI14","SD0058","academic_year","Academic year or edition","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C028","UNI14","SD0058","language","Teaching language","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C028","UNI14","SD0058","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C028","UNI14","SD0058","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Offerta formativa","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","h2","html","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C028","UNI14","SD0058","admission_requirements","Access requirements / admission requirements","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Requisiti curriculari","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","h3","html","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C028","UNI14","SD0058","admission_procedure","Admission or enrolment procedure","essential","confidence=low | location_type=ambiguous | course_outlier(missing>=3)","present","ambiguous","unclear","low","iscriversi al corso","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","body","html","keyword found in page text without structural anchor","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","corrected","present","inline_html","direct","high","Per iscriversi al corso devono: essere in possesso dei requisiti... sostenere un colloquio in ingresso","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","auto ev=""iscriversi al corso"" classified ambiguous. Real: procedure text ""Per iscriversi al corso... gli studenti devono: essere in possesso dei requisiti curriculari richiesti [e] sostenere un colloquio in ingresso.""","gaia","2026-05-07T14:01:14+02:00"
"C028","UNI14","SD0058","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C028","UNI14","SD0058","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Chiusura Servizio Orientamento","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","h3","html","","artifacts/journeys/J028_C028_comunicazione-pubblicitaria-storytelling-e-cultura-d-immagine/source/SD0058.html","","https://www.unistrapg.it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C029","UNI15","SD0063","language","Teaching language","essential","confidence=not_observed","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J029_C029_informazione-media-pubblicita/source/SD0063.html","","https://www.uniurb.it/corsi/1757256","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C030","UNI15","SD0064","language","Teaching language","essential","confidence=not_observed","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J030_C030_comunicazione-digitale-per-la-cultura/source/SD0064.html","","https://www.uniurb.it/corsi/1757220","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C031","UNI16","SD0067","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Indirizzo: Comunicazione digitale d'impresa","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","title|h1","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:49:47+02:00"
"C031","UNI16","SD0067","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corsi di Laurea Triennale Scienze della Comunicazione Regolamento del CdS Gruppo di riesame Indirizzo: Istituzioni pubbliche e media digitali Indirizzo: Comunicazione digitale d'impresa","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","span@li","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:49:47+02:00"
"C031","UNI16","SD0067","academic_year","Academic year or edition","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Scienze della Comunicazione (Anno Accademico 2025/2026)  - Comunicazione digitale d'impresa","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","h1","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C031","UNI16","SD0067","language","Teaching language","essential","course_outlier(missing>=3)","present","table","direct","high","Insegnamento CFU Lingua Docenti video Docente/Tutor","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","th@tr","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C031","UNI16","SD0067","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C031","UNI16","SD0067","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","linked_official_page","one_click","medium","OFFERTA FORMATIVA","/it/offertaformativa.aspx","a","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C031","UNI16","SD0067","admission_requirements","Access requirements / admission requirements","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C031","UNI16","SD0067","admission_procedure","Admission or enrolment procedure","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","ISCRIZIONE","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs",".enrolment","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C031","UNI16","SD0067","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C031","UNI16","SD0067","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Scegli l'insegnamento di tuo interesse e accedi alla Pagina dedicata al Docente e alla Pagina dedicata al Tutor","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","strong@span","html","","artifacts/journeys/J031_C031_comunicazione-digitale-d-impresa/source/SD0067.html","","https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C032","UNI16","SD0068","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Culture, linguaggi e strategie per la comunicazione nell'era digitale","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","title|h1","html","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:49:47+02:00"
"C032","UNI16","SD0068","degree_level","Degree level","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Corso di Laurea Magistrale in Culture, linguaggi e strategie per la comunicazione nell'era digitale Aperte preiscrizioni online - Inizio attività didattica 20/01/2025","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","h2","html","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:49:47+02:00"
"C032","UNI16","SD0068","academic_year","Academic year or edition","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C032","UNI16","SD0068","language","Teaching language","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C032","UNI16","SD0068","location","Campus / city / location","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C032","UNI16","SD0068","study_plan","Study plan / piano di studi / curriculum / teachings","essential","course_outlier(missing>=3)","present","linked_official_page","one_click","medium","OFFERTA FORMATIVA","/it/offertaformativa.aspx","a","html","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:57:16+02:00"
"C032","UNI16","SD0068","admission_requirements","Access requirements / admission requirements","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C032","UNI16","SD0068","admission_procedure","Admission or enrolment procedure","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","ISCRIZIONE","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx",".enrolment","html","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C032","UNI16","SD0068","deadlines","Application / enrolment deadlines","essential","confidence=not_observed | course_outlier(missing>=3)","not_observed","not_observed","not_found","not_observed","","","","","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:54:52+02:00"
"C032","UNI16","SD0068","contacts","Contact / tutor / orientation / course office","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Tutor tecnico e di Corso di Studi","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","h3","html","","artifacts/journeys/J032_C032_culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digi/source/SD0068.html","","https://www.uninettunouniversity.net/it/culture-linguaggi-e-strategie-per-la-comunicazione-nell-era-digitale.aspx","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
"C033","UNI17","SD0071","course_title","Course title","essential","course_outlier(missing>=3)","present","heading_or_summary","direct","high","Il Corso - COMUNICAZIONE E DAMS - Corsi di Laurea","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","title|h1","html","","artifacts/runs/STRUN_001/source_rendered/C033.html","artifacts/runs/STRUN_001/screenshots/C033.png","https://corsi.unical.it/lt-lmcu/comunicazione-e-dams/cds/corso/?lang=it","confirmed","","","","","","","","gaia","2026-05-07T13:30:25+02:00"
